2026-04-21 02:44:14 114: epoch 201, train loss: 0.058
2026-04-21 02:44:44 114: epoch 202, train loss: 0.061
2026-04-21 02:45:13 114: epoch 203, train loss: 0.059
2026-04-21 02:45:43 114: epoch 204, train loss: 0.061
2026-04-21 02:46:11 114: epoch 205, train loss: 0.059
2026-04-21 02:46:41 114: epoch 206, train loss: 0.058
2026-04-21 02:47:11 114: epoch 207, train loss: 0.057
2026-04-21 02:47:40 114: epoch 208, train loss: 0.058
2026-04-21 02:48:09 114: epoch 209, train loss: 0.058
2026-04-21 02:48:38 114: epoch 210, train loss: 0.058
2026-04-21 02:49:07 114: epoch 211, train loss: 0.059
2026-04-21 02:49:36 114: epoch 212, train loss: 0.058
2026-04-21 02:50:06 114: epoch 213, train loss: 0.058
2026-04-21 02:50:34 114: epoch 214, train loss: 0.058
2026-04-21 02:51:04 114: epoch 215, train loss: 0.058
2026-04-21 02:51:32 114: epoch 216, train loss: 0.058
2026-04-21 02:52:01 114: epoch 217, train loss: 0.057
2026-04-21 02:52:30 114: epoch 218, train loss: 0.055
2026-04-21 02:52:59 114: epoch 219, train loss: 0.056
2026-04-21 02:53:28 114: epoch 220, train loss: 0.057
2026-04-21 02:53:58 114: epoch 221, train loss: 0.056
2026-04-21 02:54:27 114: epoch 222, train loss: 0.057
2026-04-21 02:54:56 114: epoch 223, train loss: 0.056
2026-04-21 02:55:26 114: epoch 224, train loss: 0.056
2026-04-21 02:55:55 114: epoch 225, train loss: 0.056
2026-04-21 02:56:24 114: epoch 226, train loss: 0.056
2026-04-21 02:56:53 114: epoch 227, train loss: 0.059
2026-04-21 02:57:22 114: epoch 228, train loss: 0.058
2026-04-21 02:57:51 114: epoch 229, train loss: 0.057
2026-04-21 02:58:20 114: epoch 230, train loss: 0.057
2026-04-21 02:58:50 114: epoch 231, train loss: 0.055
2026-04-21 02:59:19 114: epoch 232, train loss: 0.056
2026-04-21 02:59:48 114: epoch 233, train loss: 0.055
2026-04-21 03:00:17 114: epoch 234, train loss: 0.056
2026-04-21 03:00:46 114: epoch 235, train loss: 0.056
2026-04-21 03:01:15 114: epoch 236, train loss: 0.055
2026-04-21 03:01:44 114: epoch 237, train loss: 0.056
2026-04-21 03:02:14 114: epoch 238, train loss: 0.058
2026-04-21 03:02:43 114: epoch 239, train loss: 0.056
2026-04-21 03:03:11 114: epoch 240, train loss: 0.056
2026-04-21 03:03:41 114: epoch 241, train loss: 0.056
2026-04-21 03:04:11 114: epoch 242, train loss: 0.054
2026-04-21 03:04:40 114: epoch 243, train loss: 0.057
2026-04-21 03:05:10 114: epoch 244, train loss: 0.056
2026-04-21 03:05:39 114: epoch 245, train loss: 0.056
2026-04-21 03:06:08 114: epoch 246, train loss: 0.056
2026-04-21 03:06:38 114: epoch 247, train loss: 0.055
2026-04-21 03:07:06 114: epoch 248, train loss: 0.056
2026-04-21 03:07:35 114: epoch 249, train loss: 0.055
2026-04-21 03:07:41 149: epoch: 249, validation loss: 0.042
2026-04-21 03:09:12 150: [test] Kendall's Tau (0): 0.9776
2026-04-21 03:09:58 63: epoch[249/300] test set AP@5 precision: 100.00%
2026-04-21 03:10:44 63: epoch[249/300] test set AP@10 precision: 100.00%
2026-04-21 03:11:30 63: epoch[249/300] test set AP@15 precision: 100.00%
2026-04-21 03:12:00 114: epoch 250, train loss: 0.055
2026-04-21 03:12:29 114: epoch 251, train loss: 0.055
2026-04-21 03:12:56 114: epoch 252, train loss: 0.054
2026-04-21 03:13:26 114: epoch 253, train loss: 0.054
2026-04-21 03:13:55 114: epoch 254, train loss: 0.054
2026-04-21 03:14:24 114: epoch 255, train loss: 0.055
2026-04-21 03:14:53 114: epoch 256, train loss: 0.054
2026-04-21 03:15:22 114: epoch 257, train loss: 0.054
2026-04-21 03:15:51 114: epoch 258, train loss: 0.055
2026-04-21 03:16:19 114: epoch 259, train loss: 0.055
2026-04-21 03:16:48 114: epoch 260, train loss: 0.055
2026-04-21 03:17:17 114: epoch 261, train loss: 0.055
2026-04-21 03:17:47 114: epoch 262, train loss: 0.054
2026-04-21 03:18:16 114: epoch 263, train loss: 0.054
2026-04-21 03:18:46 114: epoch 264, train loss: 0.054
2026-04-21 03:19:15 114: epoch 265, train loss: 0.055
2026-04-21 03:19:44 114: epoch 266, train loss: 0.054
2026-04-21 03:20:13 114: epoch 267, train loss: 0.055
2026-04-21 03:20:42 114: epoch 268, train loss: 0.054
2026-04-21 03:21:11 114: epoch 269, train loss: 0.055
2026-04-21 03:21:41 114: epoch 270, train loss: 0.057
2026-04-21 03:22:10 114: epoch 271, train loss: 0.052
2026-04-21 03:22:40 114: epoch 272, train loss: 0.054
2026-04-21 03:23:08 114: epoch 273, train loss: 0.053
2026-04-21 03:23:37 114: epoch 274, train loss: 0.052
2026-04-21 03:24:07 114: epoch 275, train loss: 0.053
2026-04-21 03:24:36 114: epoch 276, train loss: 0.054
2026-04-21 03:25:06 114: epoch 277, train loss: 0.054
2026-04-21 03:25:35 114: epoch 278, train loss: 0.053
2026-04-21 03:26:04 114: epoch 279, train loss: 0.054
2026-04-21 03:26:33 114: epoch 280, train loss: 0.054
2026-04-21 03:27:02 114: epoch 281, train loss: 0.054
2026-04-21 03:27:31 114: epoch 282, train loss: 0.053
2026-04-21 03:28:01 114: epoch 283, train loss: 0.054
2026-04-21 03:28:31 114: epoch 284, train loss: 0.052
2026-04-21 03:29:00 114: epoch 285, train loss: 0.052
2026-04-21 03:29:29 114: epoch 286, train loss: 0.054
2026-04-21 03:29:57 114: epoch 287, train loss: 0.052
2026-04-21 03:30:26 114: epoch 288, train loss: 0.052
2026-04-21 03:30:55 114: epoch 289, train loss: 0.054
2026-04-21 03:31:24 114: epoch 290, train loss: 0.052
2026-04-21 03:31:52 114: epoch 291, train loss: 0.053
2026-04-21 03:32:21 114: epoch 292, train loss: 0.053
2026-04-21 03:32:51 114: epoch 293, train loss: 0.053
2026-04-21 03:33:20 114: epoch 294, train loss: 0.054
2026-04-21 03:33:49 114: epoch 295, train loss: 0.056
2026-04-21 03:34:18 114: epoch 296, train loss: 0.053
2026-04-21 03:34:47 114: epoch 297, train loss: 0.053
2026-04-21 03:35:15 114: epoch 298, train loss: 0.053
2026-04-21 03:35:43 114: epoch 299, train loss: 0.054
2026-04-21 03:35:50 149: epoch: 299, validation loss: 0.045
2026-04-21 03:37:22 150: [test] Kendall's Tau (0): 0.9777
2026-04-21 03:38:08 63: epoch[299/300] test set AP@5 precision: 100.00%
2026-04-21 03:38:55 63: epoch[299/300] test set AP@10 precision: 100.00%
2026-04-21 03:39:41 63: epoch[299/300] test set AP@15 precision: 100.00%
2026-04-21 03:40:10 114: epoch 300, train loss: 0.054
2026-04-21 03:40:39 114: epoch 301, train loss: 0.054
